iPhone X	64GB	Space Gray	pierre	1	live samsung	2018-05-07	fr	product reconditioned slow and scratched .... disappointed by my friends I went to Samsung and I took the s8 I did not have a hard time doing I am very satisfied qualities to go for a lot less cherune ex-consumer	0
iPhone X	256GB	Space Gray	feng chan	2	iphone x versus samsung s8	2017-11-03	de	use the samsung s8 since april and was or is still enthusiastic.have also today an iphone x and due to the high expectations a little disappointed.first I want to say that I have many ios and android devices, so I have no problems with the change .beide mobile phone have the latest technology and are here on.iphone x clearly too expensive. but with operating system ios runs better than android.	0
iPhone 7 Plus	32GB	Black	alonso	2	Five Stars	2018-07-31	us	the phone is hardly taking charge.	0
iPhone X	64GB	Argent 	Ron Jambo	1	Caution, not marked B-goods	2018-04-23	de	Beware of not marked B-goods! Originally ordered, the iPhone was also original packaging, but had two scratches on the case!	0
iPhone XS	256GB	Gray	Nicola I.	2	"" Portrait "" mode problems of the camera	2019-03-27	it	Purchased "Used" - As new - The item is in its original packaging, but the packaging is damaged. "", When it arrived the product actually looked like new, without the slightest scratch, fluid software and undamaged battery. that the Face ID worked, pity though that browsing in the various features I found that the Animoji function did not work, oh well I could also fly over because I find it not very useful, BUT the most serious problem is the malfunction of the "portrait" mode of the iPhone , initially with the rear camera I hadn't noticed, thinking it was me who hadn't set something, but as soon as I switched to the front camera, the image became fuzzy (as shown in the image attached to the review). Contact Apple immediately, the which, following a diagnosis, detects a malfunction in the TrueDepth camera (then Animoji and mode "" portrait ""). I will return the A-device as soon as possible mazon.	0
iPhone 6S Plus	32GB	Argent	goldeb	5	True new	2019-04-08	fr	True new iPhone. I trust amazon quality.	0
iPhone XS Max	256GB	Space Grey	Trevor	1	No good having fancy features of you can not make a call.	2019-05-29	uk	Most awful signal reception ever.	0
iPhone 7	32GB	Black	Sebastian Fricke	1	! ! ! Attention ! ! !	2019-01-06	de	Attention, scams! No new! Have got a used device! Various scratches, Zergrabbeltes and discolored charger, geknautschte OVP.Der battery does not hold what he should. Here you are pulled over the table!	0
iPhone 6S	64GB	Space Gray	Christopher	5	Super Smartphone!	2018-02-19	de	I'm a big fan of the Apple smartphones and I have my iPhone 6s now over 2 years and will certainly have at least another 2 years! In these 2 years, my smartphone has rarely had problems, and these were really not tragic. Once off and on and the problem was fixed again. (I take care of my phone very well, I can count it on both hands, how many times I've fallen down in the last 2 years, and mostly on a rug.) Furthermore, the speed of the software despite the high Age and iOS 11 still great. I never really have a problem that the smartphone hangs open briefly when opening an app. The only thing that I can fault is the battery performance. The capacity was not as good as other new smartphones from the start and its old age and the new software updates did not make it any better, but I usually get through pretty well most of the day, even though I have all sorts of social media apps and apps Use music apps during the bus ride. Sometimes I even get two days with a load! All in all, a really great phone, which really gave me a lot of pleasure, which is why I gave another copy of my mother's birthday and she's been blown away!	0
iPhone XS Max	64GB	Space Gray	Jonathan Garcia	1	Mala descripción del producto	2019-04-03	us	No está liberado	0
iPhone 7	128GB	Argent 	friendlycomet05	1	We are not bad	2019-01-12	it	Just arrived the phone seemed to work until I tried to make a call. The problem was the earpiece which had a very low volume (although I had turned up the volume to the maximum) and also it didn't work in stereo mode for videos (something that distinguishes the iPhone 7 from an iPhone 6s). Request a refund.	0
iPhone XS Max	64GB	Silver	Catherine P. Hallman	1	the phone was trash	2019-06-20	us	it was broken and it didn't work when I took it to the apple store they couldn't fix it	0
iPhone 7	128GB	Black	JG54000	3	Packaging more than limit	2016-12-27	fr	Very disappointed not the package received, no protection, a thick bubble wrap in an envelope !! The box had corners sunken.For a product at 800 € ++ it is very limit.Je recommend you go to buy in store.	0
iPhone XS Max	64GB	Argent	Client d'Amazon	5	iPhone XS Max	2019-03-07	fr	I have always used Samsung brand phone for once I wanted to try Apple because I bought my wife an iPhone eight more so I said I take the last Apple that just released the XS Max I'm a little disappointed Because it's not worth the price and at the processor or ream I prefer Samsung because the iPhone is a bit long	0
iPhone 7	128GB	Gold	Hermann Probst	1	RH Mobile Complaint Mail is ignored	2018-07-24	de	I bought the smartphone via Amazon at RH Mobiles for my daughter last July. For 2 months, the touch function + Anschaltknof does not work anymore. It goes well for a few days to weeks, then nothing works again for a short time. the mobile phone can not be operated. My daughter was already a few weeks ago at the Apple Store in Munich, they have looked at the phone, but unfortunately could not fix it. That can happen. What I do not accept is that RH Mobiles does not respond to the mails I sent you on July 5th and July 18th, although it says you will be in touch within 48 hours. The next smartphone I will not refer to Amazon. Hermann Probst	0
iPhone 8	64GB	Space Gray	Leyzour ulysse	4	Super phone	2018-09-04	fr	Great ! Only flaw, the screen that is damaged too quickly for a phone at this price, and the fact of not being able to connect headphones without the small adapter. I had the 3Gs, the 4S the 6 and the 8. I much prefer iPhones, each his tastes.	0
iPhone 7	32GB	Argent	Justine D	1	To avoid, no guarantee 2nd year	2018-01-28	fr	My iphone 7 m 'has cost 681 euros, bought at Topprice24. After 13 months, it does not work at all, and it is no longer guaranteed! The Apple warranty only covers the first year, and the seller does not guarantee the second year, although it is European !! I would have liked to know before buying it. So salesman to flee !!!	0
iPhone 8	64GB	Gray	Domenicantonio	3	perfect	2018-07-28	it	nothing to say about the device or the store that sent it, too bad it's been a year and I still haven't got the bill as agreed	0
iPhone X	64GB	Space Gray	Kdo	3	Low autonomy	2018-05-15	fr	The design is there and everything, but the only problem is the autonomy It does not even take half a day with Snapchat activated.	0
iPhone XS	256GB	Gray	Client d&#39;Amazonhaillard	1	Refund of the difference or return?	2018-11-20	fr	I bought a 256 gb and lil is actually a 64 gb	0
iPhone 8	64GB	Space Gray	Franky	1	Very disappointed ! Used iPhone	2018-09-02	fr	Hello because of a problem with my iPhone I wanted to change! But here is the message from AppleThe serial number you entered is not eligible under this program because: - It is not in the range of serial numbers involved. - Our records show that your device has already been repaired under this program. - Our records indicate that your device is no longer eligible for a free replacement under this program. If you have any questions, please contact Apple.	0
iPhone 7 Plus	128GB	Jet Black	chinedu	3	Not too good	2018-09-04	uk	Had the phone for over thre Monty’s. Works fine but speaker bad. And seller not too bothered (I guessed) when I complained.	0
iPhone XR	128GB	Black	RugCo	4	Good product except for the FaceID	2019-02-13	it	The characteristics of the product do not require evaluations being a hyper-known device and covered by any type of review; on a personal note, however, I find the Face ID absolutely inconvenient .. by its nature it does not allow you to unlock the phone unless you hold the device in your hand while watching the screen, it works badly in the dark and in any case is not foolproof even in normal lighting conditions. The Touch ID was definitely more practical, I hope they find a way to reinstate it.	0
iPhone 7 Plus	32GB	Black	Lydia	1	Disappointing	2018-12-18	us	I ordered this phone with the understanding that it was factory unlocked and i would be able to carry it to any carrier. Upon opening my package, it instructed me to enter a sim card from simple mobile in order to activate my service. I did not want to switch phone companies.	0
iPhone XS	256GB	Argent	mathlann	3	If you come from iOs you will like it	2018-12-23	fr	Bigger than my iPhone7 that it replaces, the iPhone XS hardly fits in the pocket. Moreover with its 208g, it does not pose any problems to jeans but it deforms the pants with less held. In terms of reproaches there is always the lack of the headphone jack which remains a real mess day by day. You have to choose between charging, and having sound. The lightning doubler adapters turning this phone into a real gas plant. So as soon as we have a plug charge we do not break down. And as soon as it rings, we unplug and put on the headphones. We plug in, we unplug, we plug in unplugged .... painful, especially that we still do not fall out of battery anyway and here it is torticolis insured to hold such stuck to the ear while charging the l iPhone and have both hands on the keyboard. So, the parade I have is to have kept the 7 in which I put a chip to 2E at free. And when the XS is HS I make a call back on the 7, which allows me to reload the XS. The slab is less resistant to scratches than the iPhone 7, I already have micro scratches. I have a Mac under 10.11 that I do not want to evolve for issues of software accounting and peripherals. This bone is not old (my iMac is only 2 years and a half!) And yet, it is impossible to swallow the new format of video in H265, nor the photos in HEIF, and Apple does not provide any updates. codec day to settle this, it's just for me unacceptable. So there are workarounds via third-party software, month I make a copy in synology drive, then I get back my photos and video on my NAS that I converted into a suite with handbrake for videos and iMazing HEIC Converter for photos. But it's really painful. Other worries more related to the Apple environment, it is possible to share in airplay the iPhone screen on an Apple TV, but not on a mac .... Except that when you do a quick meeting in an office a lot of people have a mac but no one has AppleTV. So we often find ourselves at 3 or 4 around the tiny screen of the iPhone to zoom and unzoom a document ... .. And as you will always in the middle a follower of android you will not miss a few jokes.And do not use siri, otherwise you will become the Turkish head of the meeting. Apple has removed the touchID in favor of faceID. Except that if like me you're never in front of your tel (put on a support) and well we spend his time doing the code. And it's a big step backwards. FaceID is good, but having a touchID under the screen for example would have been even better! So why not take an android. Really I asked myself this question, and if the pixel3 had had a headphone jack I would have switched. But iOs is much more secure than Android. Believe me, this is my job, there is no debate on it.Privacy is much better guaranteed by Apple.My personal and work environment is entirely on Apple for over 18 years, and I There are my habits. The quality of the product is very good, and my old iPhones still work, including my 3GS that my daughter uses. I had a breakdown on my iPhone 5S and Apple had changed it at the time. The photo and video quality is very good for a smartphone, and the dynamic range much better than my 7. Plus Stabilization allows you to take pictures by hand in low light without being blurred. Disadvantage, I have not yet found a good setup to pair it with my gyro stabilizer. The iPhone7 makes better video with an external stabilizer.iMessage does not exist under android and I use it all the time. I am continuously online and therefore very difficult to join. My mail is systematically saturated. So iMessage allows me to hold several conversations at the same time and several by "chat" even though I'm already at the tel.The quality of display is excelle (almost too because very flattering in terms of rendering) iOs is stable and intuitive . I quickly took the shot of the new gestures. The iPhone XS is powerful and fast, and it is for me a tool of work, so I need a very reactive device. I have a lot of applications that I bought on the store, if I change the dairy, I should buy them.En conclusion the iPhone SX is a very good phone, but a lot of pettiness on the part of Apple spoils the use of the day the day and the price of the terminal is hard to swallow. I left on an iPhone. But not sure that the next is one.	0
iPhone 7	32GB	Matt Black	Cliente Amazon	1	STOLEN ARTICLE	2018-05-07	it	NEVER BUY THIS PHONE! Mine was stolen and I'm really pissed !!! I try to contact them but they don't come alive !!	0
iPhone 8 Plus	64GB	Gold	Vdubmikey	4	Great alternative	2018-08-30	uk	Beautifully made, quality screen. I replaced the X after gesture problems and others. This is the SAME phone but LCD and save over £300 over the X. Glad I swapped. Sound and picture quality are great. But fast charging is expensive indeed !  Camera superb, not Galaxy sharp but one of the best.	0
iPhone 7	32GB	Matt Black	Grazia	1	bad supplier	2018-01-23	it	DO NOT give warranty .... are unavailable by email and by phone DO NOT BUY before buying try to call the number you find indicated !!	0
iPhone 7	32GB	Black	Amazon Kunde	1	Purple stripes on pictures.	2017-02-26	de	As already mentioned, I have purple stripes on the pictures I'm doing. I have sent the phone to Apple and have been waiting for my iPhone for 2 months now. I will prefer to buy another model or a completely different mobile phone. Never again!!	0
iPhone X	64GB	Argent	Ceste	1	iPhone new but failing	2018-08-19	fr	The iphone was new as indicated / complete box / however series of the iPhone faulty at the battery level so the same evening after recovering the iphone was no longer working ... Apple store / depot / new phone nine after 8 hours - impeccable apple service!	0
iPhone XS Max	512GB	Argent 	Andrea	5	Perfect !	2019-03-07	de	Just a great part of the Apple family! Giant memory rating and nice mobile phone	0
iPhone XS	256GB	Space Gray	Jürgen	2	no enrichment!	2019-01-09	de	I actually had almost everything from Apple, ... iPad, iPad Pro, Macbook Air, now MacBook Pro, Apple Watch 2, iPhone 4,5,6,6s, now 7 and was always thrilled with the reliability and quality .But with this iPhone XS 256GB I'm out. This super mega-sharp Oled display can not be true white and black. It has a strong yellowish tinge that is unacceptable to me. Of course I have turned off True Tone and all that and even worked only in the shades of gray over the color filter = yellow! .All of my photos I made in SW with my Canon 5D mark4 have elaborately edited in Photoshop, are now yellowish. The SW effect of these images is now totally meaningless. Likewise, I find the reading on my iPhone 7 easier than the XS, since the contrast is clearer. Of course, I realize that the resolution of the OLED display is much higher, but this difference takes the human eye was not more.This not yet mature 1249 ¬ mobile phone I send back and I will buy the iPhone 8 mitguter old quality.	0
iPhone 6S	16GB	Space Gray	Sarah R.	4	Good in itself, but ...	2017-01-26	de	In itself, I like the iPhone very well, just as it is hald Apple accustomed. However, I have a huge battery problem: If the phone is too cold, it turns off automatically. If you want to turn it back on, there is a sign that the battery is empty, which is not the case (happens even with 50% battery). Very annoying ...	0
iPhone 8	64GB	Space Gray	Olaf N. Amazon Kunde	1	back again	2018-02-01	de	I have an Ipad, I am very happy with that, but the Iphone, no! we are now living in the 21st century, and just because it's apple ??? my apps, which I bought for my Android, are not transferable! You have to pay again! Great! 1 slot !! That's a joke! On my Android device I have 2 slots, for business and home, plus a slot for a memory card! Ok, apple has an adapter, of course, everything costs extra, and the iphone anyway almost 3 times as expensive as the Android .... etc. etc.	0
iPhone X	64GB	Argent 	Marc Noack	2	Good but bad ...	2019-01-02	de	A good device, but I still forgive only two stars. I bought the iPhone in December 2017, so it has now "tested" a good one year. I think on the basic materials and on the software, I do not have eingehen.Was the quality Furthermore, the fact that iPhone scratched extremely fast, especially the frame, which is why I use an armored film and a protective cover, does not look sooo good, but otherwise the iPhone would not look good long. What the price / delivery / quality concernsThe iPhone cost 1,149 Euro and that's really hard. The package is nothing special included, I would have liked an alternative to the wired headphones in particular. In Decmeber 2018 it was time, the touch screen made great problems, hardly responded. From the next Apple authorized dealer, matching the problem, Apple has just launched a recall, waiting for the repair 1 month, there is no loaner. So you buy a premium product and then the service is, well ... If you now compare the iPhone with the Huawei P20 Pro (which costs less than half), the question is "what exactly is so much better on the iPhone now, what makes the enormous higher price? ". I can not answer this question, because other phones are at least as good. So the iPhone X is a good phone, but it is not better than others and it is worth the extra price by no means. For me it is therefore the last Apple product I bought, because I do not want to support this exaggeration.	0
iPhone 7 Plus	32GB	Black	David	4	Read the description carefully	2019-01-03	us	I bought this iPhone before they changed the title and added [Locked to SimpleMobile]. The title exclusively said (unlocked) so I purchased this expecting an unlocked device.On arrival I unboxed the phone, the box was not open or damaged so it was a pretty decent experience. The trouble started when I put my T-Mobile SIM card in only to get the invalid SIM card message. I couldn’t get to the home screen or anything.I went back to Amazon to closely inspect the description, and sure enough at the very very bottom it said it was locked to SimpleMobile. No surprise here, but it was strongly misleading when the title stated it was UNLOCKED (hence why they finally changed the title now).But besides that it’s a brand new phone, no other complaints. Comes with all the original accessories. Only word of advice next time is to read the entire description carefully (at least skim it over)	0
iPhone 7	128GB	Black	Martin	5	Apple 1A	2018-09-12	de	Top cell phone. You do not have to lose anymore.	0
iPhone 8	256GB	Space Gray	favrel	1	Not the right model	2018-12-08	fr	This is not an iPhone 8 Plus, but an iPhone 8 that has been sent.	0
iPhone X	256GB	Space Gray	MagicHumphry	1	The price is more than covered .... even the manufacturer takes less	2017-11-03	de	Great phone but still the price is next to it if you know (secured) what Appel in the production costs just ...	0
iPhone X	64GB	Space Gray	Amazon Kunde	1	Too weak	2018-08-17	de	I have never had so bad reception with another cell phone and waited so long for loading YouTube videos. My iPad 2 loads in the same wlan in the double speed. With this phone did not convince.	0
iPhone 8 Plus	64GB	Gold	Dhurari anfiati	1	Iphone 8 plus	2018-01-25	fr	The reception and too long I received it after 3 weeks but the telephpne in it itself and superb as on the foto I kiff	0
iPhone 6S	64GB	Space Gray	Leander Baumgart	4	So far OK	2016-07-21	de	Unfortunately, it was nowhere apparent that this device from abroad (possibly Ukraine) is sent and must be set up accordingly. Also a German description was unfortunately not there. Otherwise, everything was great.	0
iPhone 8	64GB	Space Grey	Kathleen	1	Like a 4 year old phone	2018-06-25	uk	I swaped this for mt samsung s8 and it was like downgrading 4 years	0
iPhone 6S	32GB	Space Grey	David	4	Great phone but..	2017-04-08	uk	Wonder which country it came fromCamera shutter noise not working. Lots of similar complaints - unsolved by Apple	0
iPhone 8	64GB	Gold	Vittoria	5	Small but nice improvements	2017-12-07	it	Step up from an iPhone 6 and the changes are very few but noticeable, I do not need the change from one to the other but I recommend it to those who are in possession of older mobile phones. Excellent Amazon service	0
iPhone 8 Plus	64GB	Space Grey	Zed Ali	1	Be careful when returning any item	2019-01-23	uk	Would never buy again	0
iPhone 7 Plus	32GB	Black	Niya	1	One Star	2017-01-15	us	No go	0
iPhone 6S Plus	128GB	Space Gray	Client d'Amazon	4	iPhone 6s Plus	2016-11-30	fr	No problem according to the description. I recommend to all.the seller and also serious. The phone and arrive lock I had to contact the seller to unlock it (security measure).	0
iPhone 6S	32GB	Argent	Leon	1	ATOM RADIOACTIVE	2015-10-18	de	The Iphone 6s is the worst radioactive device I've never seen in my life ......... I hate appeal	0
iPhone X	256GB	Silver	MD007	1	Beware this may be a used phone pretending to be a new one	2018-12-30	uk	I would put a zero star rating if allowed.  I bought this a gift, only to find that during set up that the iPhone had already been owned by 2 other people with their IDs still hidden in the phone.  Apple support that nothing can be done to remove them from the phone without the password for those accounts - clearly that is never going to happen.  So I am now going to have to take this gift back and send it back to Amazon.  Hardly Christmas.  Completely unacceptable.	0
iPhone 6S	64GB	Rose Gold	Amazon-Kunde	5	Top cell phone for a lot of money	2016-11-27	de	I used the iphone 4s for 4-5 years and then opted for the 6s as it was cheaper than the 7 and in my opinion not much worse. The first few days were a bit strange due to the size but you get used to it quickly. What bothered me a lot is that it has slipped so often out of my hand. I then bought a silicone sleeve. That helped, but of course it does not look that great anymore. If you own an iphone 6 or 6 plus and are considering buying a new one, I can only say, "it's not worth it". Spending so much money for not much more power is blatant in my eyes. An upgrade is in my opinion until the 5s and down to consider. Who says anyway, "" hey I need a new phone "" I can only recommend the 6s. Except for the mentioned smooth surface, I have nothing on the device suspend.I hope I could help a bit.	0
iPhone 7	32GB	Black	Werner Hauser	1	Black screen on the phone	2019-02-08	de	Good day, the phone is not working anymore, screen is black and will not work anymore. Ask for info as we proceed here. Thanks	0
iPhone XS Max	64GB	Gold	Catelyn	1	No está desbloqueado	2019-05-08	us	No viene desbloqueado	0
iPhone 7	32GB	Rose Gold	Amazon Customer	1	Poor quality	2019-04-30	uk	After 3 months the phone stopped eorking	0
iPhone 8 Plus	64GB	Gold	Client d'Amazon	1	Disappointed	2018-04-12	fr	I received the open phone with less accessories.I am really not satisfied with this device okay j	0
iPhone XR	64GB	Black	T.S.	1	More Pleasant Apple Fan	2019-04-09	de	In a nutshell: The technique of this device is the lowest cannon. I switched from an ip7s to the xr and am still disappointed 4 months after purchase. The disappointment is also getting bigger, the more software problems are added. Where should I start ? Face ID: she does not recognize me when it is too dark, when the phone is too far away from the face or when I wear sunglasses. Too: is feeling worse than from the 7s, many movements and gestures are barely or not recognized Incidentally, this device has no more 3D touch, where I think with the flashlight function you could have used this well here ... pity Resolution: if a friend shows me samsung for 150 ¬ less, sometimes I could just cry. I use and I can only warn at the moment !!! Apple says it was due to the software, but already for 3 months? Very often, one of the two Sim's.his disabled, there are no calls or text messages' But as long as you do not want to send or dial out via this number, you just do not notice it and wonder why nobody answers. The reception is still displayed normally, so there is no way to be aware of it , When the device restarts the problem is fixed. The first month everything worked and since the 2 month I have to restart the device every 2-3 days.	0
iPhone 7	128GB	Black	Keek	1	Too high SAR values ​​- hazardous to health. Keep your fingers away !!	2016-10-01	de	The Apple iphone 7 has a SAR value of 1.238 (W / kg) - absolutely healthy - especially for children, adolescents, heart patients or stressed managers. A nightmare. You should really only make phone calls via headphones. Predecessor models were already extremely borderline with SAR values ​​of 0.93 to 0.97 (w / kg). Laymen should inform themselves at the Federal Office for Radiation Protection (bfs.de) or consumer protection. Further technical innovations: In short "" Nothing new in the West "". Lots of money, lots of chi-chi, which you do not need. Each buyer should know that Apple pays almost no taxes on this product in Europe, while the production costs for this phone are around 20-40 €. In short asocial.	0
iPhone X	64GB	Space Gray	Ibolya Teutsch	1	Size disappointment	2018-12-04	de	I ordered an Apple Iphone x 64 GB and to my fright I got an Archos. That does not work .... I am really angry and disappointed ...	0
iPhone 6S	128GB	Rose Gold	W	2	an iPhone where usual from apple	2018-11-28	de	I have not bought the product on Amazon, but I thought I still report my experience with this iPhone. Processing and quality is actually pretty apple like. So very good !! Own this iPhone for about 2 years. There are only two problems with this phone: 1. Battery running time under one day2. It has become bent over time, making a battery exchange impossible I'm sorry Apple ... but not acceptable for a company like you !!	0
iPhone XS Max	512GB	Gold	Alphabet	5	Cannot wait for apple to slow this down so i can buy a nother phone!	2018-10-25	uk	Bought this by remortgaging and couldn’t be happier! I have it in a protective case and a glass screen protector, do not give it to the kids and wouldn’t take it to work or nights out just in case its lost or stolen but yeah very happy knowing i have one of these. Hey some like smoking some snort it and some inject it but i just look at it, thats my high.	0
iPhone 8	64GB	Gold	Lou	1	IPhone shows software bug after one month of use	2018-03-22	fr	I do not know if it comes from the fact that it is unlocked, the screen of the iiphone suddenly became black and does not turn on for days. However the home button vibrates but the screen remains black.I do not know if I have to send it back to TBE or ask notice at Apple to find out if it is under warranty ... An iPhone cheap of course, but problems by afterwards very sad to have lost 680 euros	0
iPhone 6S	16GB	Space Gray	Mario Pohl	1	It does not work	2018-11-13	de	Device simply stopped working after a few days for no apparent reason. Have tried everything, but the touch screen was simply black. I had the I-Phone 4s before, where I never had such problems. Just sent it back, because I really do not know why it could be?	0
iPhone X	256GB	Space Gray	Client d'Amazon	2	A little disappointed	2018-11-10	fr	I received the iPhone X but unfortunately I realized that the phone is not new: it is a phone surely reconditioned or used, but it was not specified on the ad, it was written "NINE" and not "AS NEW" (suddenly even if I recognize that the external state of the phone is impeccable it still impossible to determine the wear of the phone, its components ...). accessories delivered with are not official (not the Apple brand), besides the headphones do not work.I confess to be disappointed ... Result for a phone to almost 1100 euros I tell myself that the quality / price ratio n is not terrible.	0
iPhone XS	256GB	Argent 	MRG	1	Volume knob broken at the factory	2019-01-13	de	After I had decided to spend 1220 EUR for an iPhone XS Silver, I was looking forward to the new device. Recently, I had an iPhone SE. The device makes a good visual impression, but turned out quickly that the joy will be short lived. Because the device was delivered from the factory with a broken volume knob. So if I'm currently unintentionally adjusting the volume for music or calls, there's no way to fix it. Apple has suggested sending the device and sending it back in 10 days. They would even pick it up. Alternatively, I'm allowed one day to go from Apple's election to a store and talk to a technician there. However, only at 10 o'clock in the morning. Sure, "who else is working if he can buy an iPhone for 1220", is probably the logic. I'm terribly disappointed with Apple. Only good that I ordered from Amazon: get in 2 days a replacement device and then only have to move everything again, but always have a device available.	0
iPhone 6S	128GB	Space Gray	Client d'Amazon	3	view	2017-07-19	fr	the phone arrived with damaged corners and a slight scratch on the back damage, the accesoires were sencés be original which is not the case the charger is not even compatible a little disappointed on this point, but the phone is still alive	0
iPhone 8	64GB	Space Gray	Othman FAIQ	1	Scam: powder instead of iphone	2018-06-09	fr	I just received the package this morning (Saturday), The big surprise: I open and I do not find my Iphone 8 but a pack of powder! I am very angry and disappointed and I feel scammed! The delivery failed twice (Thursday and Friday) on the pretext that the driver finds the door of the building is closed (like all buildings !!!!), without even try to call me. Then I call Amazon on Friday to tell them that the driver does not call me to open him and they schedule a new delivery on Saturday. Saturday morning I stay at home and wait for a while and I will check my mailbox in case and boom I find the package! Without even I sign it drops! so glad to receive my iphone 8 I do not pay attention to this detail .. and I go open the package quickly to be surprised by its content! powder !!!!! a packet of powder with a net pea of ​​500g! Calling them, Amazon can do nothing for me since it is the weekend and I have to wait until next Wednesday! I do not know what to do anymore !!	0
iPhone 8	64GB	Space Gray	M. L.	4	Almost perfect smartphone according to today's standard	2017-10-19	de	Hello, First of all, I switched from an iPhone 5S to the iPhone 8, which of course is a quantum leap. In addition to many new features, wireless charging, water-repellent or waterproof, larger display have the usual abilities such as camera, touch ID, processor, speakers, Unfortunately, the iPhone also has some "smaller" disadvantages. First, let's take a look at the "" highlights "" - the camera is absolute cream, the iPhone shoots classy photos in good light conditions Users are completely sufficient. In poor lighting conditions, you just realize that it is a smartphone and not a real camera. The photos are indeed usable, for a smartphone certainly synonymous with the top 3 smartphone cameras but just not suitable for a glossy magazine.- The display is sufficiently sharp and offers very natural colors. The brightness is also great. The viewing angle is not distorted the good presentation.- The processor is fast, nothing hooked, I think here you are well stocked for 3-4 years.- The processing on the iPhone is impeccable.Otherwise, it has all the typical Apple advantages, the largest is iOS 11, a clear, varied and I think secure operating system with about 4-5 years support for updates. This is an absolute unique selling point which I do not want to miss. Now the negative characteristics - the battery is enough for 1 day of intensive use, 2 days of normal use, that's a pity since it would have been more feasible. - The design is indeed timelessly beautiful, Nevertheless, the edges are too thick by today's standard, you could have built the iPhone with the same screen size certainly more compact. I assume Apple does not do that for production reasons, as it will be cheaper to continue using the almost old dimensions. But that's just a guess. The dual camera would have earned the iPhone 8 at this price, the PLUS model is simply too big for many. It's a pity that the Apple is still different. Neutral, I see the price, everyone can decide how much he spends. Class I think that Apple also older models (iPhone 7), etc. in the program reserves, so there is actually an iPhone for every budget. That's why I do not understand the price discussions, whoever wants to have the latest, fastest, best just has to put notes on the table. Punkt.Ebenso I refer to the very good resale value of iPhones, if you treat them reasonably you can even after 2-3 years still require several hundred euros for it. This does not work for Samsung and Co. These are somehow verramscht.Ich hope that I could help some with this review.	0
iPhone 6S	64GB	Rose Gold	Ottonormalbuerger	2	Radio module defective	2018-11-01	de	Out of the box error. Bluetooth and W-LAN module has been hung up all the time. Could not fix anything with an update. Go back. Amazon returns unaddressed	0
iPhone 7	32GB	Black	iphone7sux	1	dont buy it	2019-04-24	us	got a defect product. Stopped working after a month.	0
iPhone 6S Plus	32GB	Argent 	M.M.	1	It is not an Apple product	2017-01-13	it	As you can see from what is written in this same product page, the manufacturer of the object is "" Novae Plus "" and not "" Apple ""! beware of imitations!	0
